"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill" "Fielding_Joseph" "Fielding_Tom" "Richardson_Clarissa" "Richardson_Pamela" "Sterne_Sentimental" "Sterne_Tristram" "Thackeray_Barry" "Thackeray_Pendennis" "Thackeray_Vanity" "Trollope_Barchester" "Trollope_Phineas" "Trollope_Prime"
"parson" 0.00433006653868914 0.00176680526272394 0 0 0 0.00264244076969015 0.00111182762224545 0 0 0 0 0.00167505590499083 0.00628273191134168 0.00278121996668717 0.00420189645593378 0.134003592744973 0.0242423551020175 0.00307523248757606 0.00698088139257324 0 0.00997375328083989 0.00695442533265335 0.00219349956404196 0.00353176501562003 0.00498181637024859 0 0
"sum" 0.00577342205158553 0.000588935087574647 0 0.00407411632416929 0.00828253379273787 0.00528488153938029 0.00222365524449089 0.00152487839094832 0.00276225543680926 0.00632189436939104 0.0132566969992519 0 0.00403889908586251 0.00772561101857546 0.00466877383992642 0.0202816248478878 0.00998214621847781 0.00461284873136409 0.00270227666809287 0.00725513905683192 0.0057742782152231 0.0285904152564638 0.00959656059268358 0.0131638514218565 0.00348727145917401 0.0018727223015008 0.0170102860158092
"fate" 0.00433006653868914 0.0123676368390676 0.00370432109055213 0.00162964652966772 0.00579777365491651 0.00951278677088453 0.00889462097796358 0.0101658559396555 0.00248602989312834 0.00357324464356885 0.00284072078555399 0.00335011180998166 0.00179506626038334 0.00123609776297207 0 0.00796778119024164 0.00684490026409907 0.00973823621065753 0.00360303555745716 0 0.0078740157480315 0.0231814177755112 0.0106933103747046 0.00802673867186371 0.00547999800727345 0.00449453352360192 0.0114559069086062
"holding" 0.00288671102579276 0.00647828596332112 0.000617386848425355 0.00162964652966772 0.000828253379273787 0.00634185784725635 0.00333548286673634 0.011182441533621 0.0138112771840463 0.0104448689581243 0.0132566969992519 0.00921280747744956 0.00987286443210835 0.00865268434080451 0.00840379291186756 0.00362171872283711 0.00256683759903715 0.00471535648094996 0.00337784583511609 0.0169286577992745 0.0131233595800525 0.00231814177755112 0.00822562336515736 0.00866887776561281 0.00398545309619887 0.00449453352360192 0.00381863563620205
"passing" 0.0115468441031711 0.0111897666639183 0.0117303501200817 0.00896305591317243 0.00579777365491651 0.0142691801563268 0.0144537590891908 0.0121990271275866 0.0116014728345989 0.00962027404037766 0.0123097900707339 0.010050335429945 0.00448766565095834 0.00865268434080451 0.00466877383992642 0.00579474995653938 0.00256683759903715 0.00256269373964672 0.00315265611277501 0.0241837968561064 0.0057742782152231 0.00386356962925186 0.00877399825616785 0.00545818229686732 0.00398545309619887 0.00486907798390208 0.00104144608260056
"eat" 0.00144335551289638 0.00353361052544789 0.00740864218110426 0.00407411632416929 0.00496952027564272 0.0137406920023888 0.00222365524449089 0.00457463517284497 0.00359093206785204 0.0057721644242266 0.00189381385703599 0.0134004472399266 0.0112191641273959 0.00432634217040226 0.0088706702958602 0.00941646867937648 0.0134045963505273 0.00430532548260648 0.00855720944896075 0.0193470374848851 0.0078740157480315 0.00154542785170074 0.00630631124662064 0.00385283456249458 0.00747272455537289 0.00636725582510272 0.0079844199666043
"parts" 0.00577342205158553 0.00235574035029859 0.00123477369685071 0.00407411632416929 0.00414126689636894 0.00317092892362818 0.00333548286673634 0.00355804957887942 0.00331470652417112 0.00219891978065775 0.00662834849962597 0.00251258385748624 0.0013462996952875 0.00278121996668717 0.00233438691996321 0.0166599061250507 0.011122962929161 0.0123009299503042 0.012385434728759 0.00483675937122128 0.0304461942257218 0.00927256711020446 0.0030160619005577 0.00353176501562003 0.000498181637024859 0.00299635568240128 0.00312433824780168
"rooms" 0.00288671102579276 0.00471148070059718 0.00926080272638032 0.00733340938350472 0.00414126689636894 0.0105697630787606 0.00778279335571813 0.00813268475172438 0.0154686304461319 0.00632189436939104 0.00473453464258998 0.00251258385748624 0.00359013252076667 0.00309024440743018 0.00280126430395585 0.00144868748913484 0.00228163342136636 0.00112758524544456 0.000450379444682145 0.00241837968561064 0.0010498687664042 0.00927256711020446 0.0244026826499668 0.0109163645937346 0.0119563592885966 0.0119854227296051 0.00763727127240411
"fingers" 0.00866013307737829 0.0111897666639183 0 0.00244446979450157 0.00248476013782136 0.0105697630787606 0.0111182762224545 0.0106741487366383 0.00883921739778964 0.0057721644242266 0.00284072078555399 0.0268008944798533 0.00359013252076667 0.00741658657783244 0.0116719345998161 0.0065190937011068 0.00313724595437874 0.00635548047432386 0.00382822527979823 0.00725513905683192 0.0131233595800525 0.00463628355510223 0.00438699912808392 0.00738459957811462 0.00498181637024859 0.00449453352360192 0.00347148694200187
"quietly" 0.00866013307737829 0.0235574035029859 0.00555648163582819 0.00651858611867086 0.00331301351709515 0.017968597233893 0.0189010695781726 0.0223648830672421 0.0157448559898128 0.00879567912263101 0.00852216235666196 0.00921280747744956 0.00987286443210835 0.00957975766303357 0.00700316075988963 0.00579474995653938 0.000570408355341589 0.00112758524544456 0.000675569167023217 0.0169286577992745 0.0068241469816273 0.00309085570340149 0.00137093722752623 0.00417390410936913 0.00647636128132317 0.00262181122210112 0.00208289216520112
"hickman" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0440783323219235 0 0 0 0 0 0 0 0 0
"arabin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.213719922283665 0 0
"doors" 0.00288671102579276 0.00176680526272394 0.00740864218110426 0.00651858611867086 0.00248476013782136 0.0110982512326986 0.0144537590891908 0.0142321983155177 0.0093916684851515 0.00879567912263101 0.00473453464258998 0.0217757267648808 0.0103216309972042 0.00216317108520113 0.0056025286079117 0.00362171872283711 0.0114081671068318 0.00543291072805104 0.00315265611277501 0.00241837968561064 0.005249343832021 0.0100452810360548 0.00603212380111539 0.00802673867186371 0.00348727145917401 0.00337090014270144 0.000347148694200187
"places" 0.00866013307737829 0.00412254561302253 0.0067912553326789 0.00407411632416929 0 0.00158546446181409 0.00444731048898179 0.00559122076681051 0.0132588260966845 0.00714648928713769 0.00852216235666196 0.000837527952495414 0.00987286443210835 0.00432634217040226 0.00653628337589699 0.0108651561685113 0.00655969608642827 0.00512538747929343 0.00878239917130182 0.00483675937122128 0.0057742782152231 0.0054089974809526 0.00740306102864162 0.00963208640623646 0.00498181637024859 0.00861452258690368 0.00381863563620205
"summer" 0.0115468441031711 0.0106008315763437 0.0141998975137832 0.0154816420318433 0.00414126689636894 0.0100412749248226 0.0122301038446999 0.0188068334883626 0.00828676631042779 0.00467270453389772 0.00946906928517996 0.0209381988123854 0.00942409786701252 0.0033992688481732 0.00513565122391906 0.00217303123370227 0.00171122506602477 0.00276770923881845 0.00608012250320895 0 0.0068241469816273 0.00386356962925186 0.00658049869212588 0.00513711274999278 0.00498181637024859 0.00823997812660352 0.00381863563620205
"boys" 0.00433006653868914 0.00117787017514929 0.00802602902952961 0.00244446979450157 0.00331301351709515 0.00158546446181409 0.0177892419559272 0.00254146398491387 0.00580073641729945 0.0236383876420708 0.00568144157110798 0.00251258385748624 0.013462996952875 0.00556243993337433 0.0116719345998161 0.00507040621197195 0.00342245013204953 0.00184513949254564 0.00495417389150359 0.00483675937122128 0 0.00618171140680297 0.0150803095027885 0.0154113382499783 0.00298908982214916 0.00149817784120064 0.00277718955360149
"ay" 0.00577342205158553 0.00294467543787324 0 0 0.00828253379273787 0.00317092892362818 0.00444731048898179 0.00406634237586219 0 0.00164918983549331 0.0132566969992519 0.00502516771497249 0.000448766565095834 0.00803463545931848 0.0270788882715732 0.0260763748044272 0.0268091927010547 0.00348526348591954 0.0216182133447429 0 0.0005249343832021 0.00309085570340149 0.00164512467303147 0.000642139093749097 0.00199272654809944 0.00037454446030016 0.000347148694200187
"hitherto" 0.00721677756448191 0.00588935087574648 0.00493909478740284 0.00162964652966772 0.0066260270341903 0.00951278677088453 0.00667096573347268 0.0106741487366383 0.000276225543680926 0.00137432486291109 0.00189381385703599 0.00251258385748624 0.00628273191134168 0.00772561101857546 0.00466877383992642 0.0101408124239439 0.00941173786313622 0.0100457594594151 0.0065305019478911 0 0.0005249343832021 0.00309085570340149 0.00219349956404196 0.00256855637499639 0.0149454491107458 0.00973815596780416 0.0131916503796071
"tired" 0.00866013307737829 0.00942296140119436 0.0117303501200817 0.00325929305933543 0.00496952027564272 0.0153261564642029 0.0122301038446999 0.0116907343306038 0.00828676631042779 0.00714648928713769 0.00852216235666196 0.0167505590499083 0.00987286443210835 0.00710756213708942 0.00420189645593378 0.00362171872283711 0.00256683759903715 0.00369027898509127 0.00292746639043394 0 0.0010498687664042 0.00386356962925186 0.0117900601567255 0.00545818229686732 0.00498181637024859 0.00786543366630336 0.00451293302460243
"touched" 0 0.00412254561302253 0.00246954739370142 0.00325929305933543 0.000828253379273787 0.00951278677088453 0.010006448600209 0.0106741487366383 0.00718186413570408 0.00824594917746657 0.00946906928517996 0.0125629192874312 0.00852656473682085 0.00865268434080451 0.0056025286079117 0.00362171872283711 0.00370765430972033 0.00666300372308147 0.00720607111491432 0.00483675937122128 0.0062992125984252 0.00463628355510223 0.00520956146459966 0.00866887776561281 0.00747272455537289 0.00674180028540288 0.00312433824780168
"wi" 0.0101034885902747 0 0 0 0 0.00105697630787606 0 0 0 0.000549729945164438 0.0700711127103317 0.0125629192874312 0.094689745235221 0.00185414664445811 0.0499558800872127 0 0.000570408355341589 0 0 0 0 0 0 0 0.000498181637024859 0 0
"daughters" 0.00866013307737829 0.00530041578817183 0.00432170793897748 0.0407411632416929 0.0223628412403923 0.00634185784725635 0.00778279335571813 0.00254146398491387 0.00690563859202316 0.000824594917746657 0 0 0.00493643221605417 0.00401731772965924 0.00326814168794849 0.00144868748913484 0.0054188793757451 0.00543291072805104 0.00675569167023217 0.00483675937122128 0 0.00463628355510223 0.00795143591965211 0.0141270600624801 0.0169381756588452 0.00411998906330176 0.00486008171880262
"inclined" 0.00866013307737829 0.00706722105089577 0.00370432109055213 0.00814823264833858 0.00579777365491651 0.00475639338544227 0.00444731048898179 0.00406634237586219 0.0041433831552139 0.00522243447906216 0.00662834849962597 0.00921280747744956 0.00897533130191668 0.00896170878154753 0.00840379291186756 0.0115894999130788 0.011122962929161 0.00543291072805104 0.00337784583511609 0 0.0015748031496063 0.00154542785170074 0.00603212380111539 0.00642139093749097 0.0209236287550441 0.00449453352360192 0.00729012257820392
"steps" 0.00721677756448191 0.00706722105089577 0.00432170793897748 0.00407411632416929 0.00165650675854757 0.0142691801563268 0.020012897200418 0.0142321983155177 0.0124301494656417 0.00549729945164438 0.0179912316418419 0.0117253913349358 0.00403889908586251 0.00309024440743018 0.00420189645593378 0.00289737497826969 0.00228163342136636 0.0049203719801217 0.00360303555745716 0.0217654171704958 0.0062992125984252 0.00309085570340149 0.00740306102864162 0.00610032139061642 0.00846908782942261 0.00449453352360192 0.00694297388400374
"tongue" 0.00721677756448191 0.00883402631361971 0.00493909478740284 0.00244446979450157 0.00165650675854757 0.0089842986169465 0.0144537590891908 0.015757076706466 0.00359093206785204 0.00357324464356885 0.00189381385703599 0.0226132547173762 0.00718026504153335 0.0067985376963464 0.0126056893678013 0.00724343744567422 0.0128341879951858 0.00246018599006085 0.00608012250320895 0.00725513905683192 0.0047244094488189 0.0054089974809526 0.0054837489101049 0.00610032139061642 0.00448363473322373 0.0074908892060032 0.00659582518980355
"study" 0.0115468441031711 0.00412254561302253 0.00308693424212677 0.005703762853837 0.00248476013782136 0.0089842986169465 0.0133419314669454 0.0172819550974143 0.00359093206785204 0.00632189436939104 0.000946906928517996 0.0058626956674679 0.002692599390575 0.0126700020704638 0.0116719345998161 0.00217303123370227 0.00456326684273271 0.00440783323219235 0.00472898416916252 0.00483675937122128 0.0062992125984252 0.00309085570340149 0.00904818570167309 0.00963208640623646 0.0144472674737209 0.00524362244420224 0.00312433824780168
"jos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136133487874809 0 0 0
"tenderness" 0.00288671102579276 0.00530041578817183 0.00370432109055213 0.00244446979450157 0.015736814206202 0.00317092892362818 0.00889462097796358 0.00457463517284497 0.0041433831552139 0.00357324464356885 0.00378762771407198 0.00251258385748624 0.00942409786701252 0.00988878210377659 0.00980442506384548 0.0173842498696181 0.0134045963505273 0.00666300372308147 0.0103587272276893 0 0.0005249343832021 0.00154542785170074 0.00712887358313638 0.00513711274999278 0.00199272654809944 0.00337090014270144 0.00451293302460243
"becky" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00154542785170074 0 0.135170279234185 0 0 0
"cheerful" 0.018763621667653 0.0159012473645155 0.0179042186043353 0.005703762853837 0.011595547309833 0.00739883415513241 0.010006448600209 0.0132156127215521 0.00856299185410872 0.0109945989032888 0.011362883142216 0.0125629192874312 0.00179506626038334 0.0083436599000615 0.00466877383992642 0.00144868748913484 0.000285204177670795 0.00461284873136409 0.00945796833832504 0.00725513905683192 0.0005249343832021 0.000772713925850372 0.00493537401909441 0.00802673867186371 0.000996363274049719 0 0.00138859477680075
"running" 0.0115468441031711 0.00706722105089577 0.00246954739370142 0.00814823264833858 0.00248476013782136 0.0110982512326986 0.00444731048898179 0.00406634237586219 0.00607696196098038 0.0137432486291109 0.00757525542814397 0.0117253913349358 0.0121166972575875 0.00525341549263131 0.0112050572158234 0.00724343744567422 0.00655969608642827 0.00430532548260648 0.00472898416916252 0.00483675937122128 0.0141732283464567 0.00772713925850372 0.00356443679156819 0.00481604320311823 0.00348727145917401 0.00411998906330176 0.00312433824780168
"severe" 0.00288671102579276 0.00942296140119436 0.0111129632716564 0.00651858611867086 0.00496952027564272 0.00845581046300847 0.00444731048898179 0.0106741487366383 0.00303848098049019 0.00274864972582219 0.000946906928517996 0.00251258385748624 0.00718026504153335 0.00803463545931848 0.00933754767985284 0.00579474995653938 0.0054188793757451 0.0114808679536173 0.0065305019478911 0 0.0005249343832021 0.00463628355510223 0.0054837489101049 0.00385283456249458 0.00448363473322373 0.00711634474570304 0.00312433824780168
"quick" 0.00433006653868914 0.00706722105089577 0.0141998975137832 0.00814823264833858 0.00828253379273787 0.00634185784725635 0.0122301038446999 0.0188068334883626 0.00911544294147057 0.00687162431455547 0.0151505108562879 0.0134004472399266 0.00493643221605417 0.0129790265112068 0.00606940599190435 0.00362171872283711 0.00285204177670795 0.00276770923881845 0.00225189722341072 0.0120918984280532 0.005249343832021 0.00386356962925186 0.00219349956404196 0.00513711274999278 0.00846908782942261 0.00674180028540288 0.00555437910720299
"tells" 0.00144335551289638 0.00412254561302253 0.0067912553326789 0.000814823264833858 0.00165650675854757 0.00317092892362818 0.00111182762224545 0.0020331711879311 0.00911544294147057 0.00164918983549331 0.00378762771407198 0.00251258385748624 0.00628273191134168 0.00432634217040226 0.00326814168794849 0.00579474995653938 0.00427806266506192 0.0176313329287694 0.00990834778300718 0 0.0047244094488189 0 0.00219349956404196 0.00192641728124729 0.00149454491107458 0.00861452258690368 0.00659582518980355
"wise" 0.00721677756448191 0.00176680526272394 0.00493909478740284 0.00407411632416929 0.00248476013782136 0.00158546446181409 0.00667096573347268 0.00660780636077606 0.00220980434944741 0.00329837967098663 0.00284072078555399 0.00167505590499083 0.0125654638226834 0.0105068309852626 0.00420189645593378 0.0108651561685113 0.0171122506602477 0.00738055797018255 0.00675569167023217 0.0120918984280532 0.0131233595800525 0.00231814177755112 0.0030160619005577 0.00385283456249458 0.00797090619239775 0.0056181669045024 0.0052072304130028
